row_index,split,group_id,group_key_sha256,source,target_class,has_efficiency,has_particle_size,has_zeta_potential,has_pdi,has_encapsulation,has_toxicity
488,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
490,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
491,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
492,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
493,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
494,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
495,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
496,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
497,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
498,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
499,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
500,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
501,training,G034,cfad4770845f8e3399267a856d2e480cc26466c7c32a09d96d5a69d7aca15ba1,LNP_ML,spleen,True,False,False,False,False,False
502,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
503,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
505,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
506,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
507,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
509,training,G056,45e59895219065e084f1f3c102a02b88dfee45730a0411d01cde69d4137c8edf,LNP_ML,generic_cell,True,False,False,False,False,False
510,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
511,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
512,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
513,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
514,training,G042,c41e09d12aecadc06c33d081fbb35ca577675e07b4370127c6a37bcf7befddb8,LNP_ML,generic_cell,True,False,False,False,False,False
516,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
519,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
520,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
521,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
522,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
523,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
524,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
525,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
526,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
527,training,G055,13fd3d5f0d855c9b785cf92a85bb99b31c03082814e366943aebbf7a5c9f90f7,LNP_ML,liver,True,False,False,False,False,False
528,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
529,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
532,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
534,training,G031,efda46f30d9e2c8196de5e65ca0fc73215ca7cbccec5e48a4aaf84d76e361465,LNP_ML,generic_cell,True,False,False,False,False,False
535,training,G039,951e5d02c9e7922d649b6fd758058c54de56bb2829f478c680e733a6ead3bc36,LNP_ML,muscle,True,False,False,False,False,False
536,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
537,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
540,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
541,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
542,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
543,training,G031,efda46f30d9e2c8196de5e65ca0fc73215ca7cbccec5e48a4aaf84d76e361465,LNP_ML,generic_cell,True,False,False,False,False,False
544,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
545,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
546,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
547,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
548,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
549,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
550,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
551,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
552,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
554,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
555,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
556,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
557,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
558,training,G028,da90ef346ab3ab03fcbfb9364ddd710703c19b1b769b617cd83dfab1fdcf32a6,LNP_ML,lung_epithelium,True,False,False,False,False,False
559,training,G033,bbc314ddcaecc6c2ec39d635bebc581e1d73f7fcba5f34b05f4ffd48ca6447b6,LNP_ML,liver,True,False,False,False,False,False
561,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
565,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
566,training,G033,bbc314ddcaecc6c2ec39d635bebc581e1d73f7fcba5f34b05f4ffd48ca6447b6,LNP_ML,liver,True,False,False,False,False,False
567,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
568,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
569,training,G040,8478654b5059ada4fd1b42e15697440070dc623f775304072b058cc6e3916e48,LNP_ML,dendritic_cell,True,False,False,False,False,False
571,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
573,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
574,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
575,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
576,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
578,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
579,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
581,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
582,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
583,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
584,training,G031,efda46f30d9e2c8196de5e65ca0fc73215ca7cbccec5e48a4aaf84d76e361465,LNP_ML,generic_cell,True,False,False,False,False,False
586,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
587,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
589,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
590,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
592,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
593,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
596,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
597,training,G031,efda46f30d9e2c8196de5e65ca0fc73215ca7cbccec5e48a4aaf84d76e361465,LNP_ML,generic_cell,True,False,False,False,False,False
599,training,G042,c41e09d12aecadc06c33d081fbb35ca577675e07b4370127c6a37bcf7befddb8,LNP_ML,generic_cell,True,False,False,False,False,False
600,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
601,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
603,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
604,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
605,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
607,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
609,training,G031,efda46f30d9e2c8196de5e65ca0fc73215ca7cbccec5e48a4aaf84d76e361465,LNP_ML,generic_cell,True,False,False,False,False,False
610,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
611,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
612,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
613,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
616,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
618,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
619,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
620,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
621,training,G052,b37b0e39cd4f7d16388d2a38b8c468a6c7007d3e702438806e42dd8707934c2f,LNP_ML,spleen,True,False,False,False,False,False
622,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
623,training,G052,b37b0e39cd4f7d16388d2a38b8c468a6c7007d3e702438806e42dd8707934c2f,LNP_ML,spleen,True,False,False,False,False,False
624,training,G031,efda46f30d9e2c8196de5e65ca0fc73215ca7cbccec5e48a4aaf84d76e361465,LNP_ML,generic_cell,True,False,False,False,False,False
627,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
628,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
629,training,G031,efda46f30d9e2c8196de5e65ca0fc73215ca7cbccec5e48a4aaf84d76e361465,LNP_ML,generic_cell,True,False,False,False,False,False
630,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
631,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
633,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
634,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
636,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
637,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
639,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
640,training,G044,62f44f14ea35ef7328dbb396cbe47c5bbde53cc0d830a132e4dd33dddb134d67,LNP_ML,generic_cell,True,False,False,False,False,False
641,training,G033,bbc314ddcaecc6c2ec39d635bebc581e1d73f7fcba5f34b05f4ffd48ca6447b6,LNP_ML,liver,True,False,False,False,False,False
642,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
643,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
644,training,G057,b4e3b12613ee20a6fcd87651eb2579a43ea43a5c1d6d775c3996c0e7f3c4b661,LNP_ML,generic_cell,True,False,False,False,False,False
645,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
647,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
648,training,G039,951e5d02c9e7922d649b6fd758058c54de56bb2829f478c680e733a6ead3bc36,LNP_ML,muscle,True,False,False,False,False,False
650,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
651,training,G050,15fcf9898e3f9da60bfd0d8ef2ef537ddefaf80375661c194c30c907be063903,LNP_ML,liver,True,False,False,False,False,False
652,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
653,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
654,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
655,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
656,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
657,training,G027,e15cc8e6e3c3fd5e82925f5d53bd06a6c8a0cecb34169c771ea68f91c506b246,LNP_ML,lung_epithelium,True,False,False,False,False,False
659,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
660,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
661,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
662,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
663,training,G028,da90ef346ab3ab03fcbfb9364ddd710703c19b1b769b617cd83dfab1fdcf32a6,LNP_ML,lung_epithelium,True,False,False,False,False,False
664,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
665,training,G051,d5692af7034f403dd1390ab8d6fa724b9808b3f8635f12752ddf0e9c8c908599,LNP_ML,lung,True,False,False,False,False,False
666,training,G041,81db608a013a0aa8dd006fb003f882db2c383a739d5cff70f9228de109c231ef,LNP_ML,generic_cell,True,False,False,False,False,False
667,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
668,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
669,training,G029,94e002c3584f7b20f33cd919fdbf02025fda03a20f62802e48aed01e2912c742,LNP_ML,generic_cell,True,False,False,False,False,False
672,training,G030,078c8228b1ea4706c86fac1ecf66d78a84959a8f2d83cb014c2768d4a54684ef,LNP_ML,macrophage,True,False,False,False,False,False
673,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
674,training,G048,4f025592182de35f74f08aad9c3a8123385a76fea1f91328a49c00d212892558,LNP_ML,generic_cell,True,False,False,False,False,False
675,training,G046,a18c68a9f46854b1965ecf27a7348129876e513e694554b604e7723a24d8b351,LNP_ML,liver,True,False,False,False,False,False
676,training,G054,f46113dec8501b2fbab18f16556060361bd056e02937eec13fc4939fffddf6df,LNP_ML,generic_cell,True,False,False,False,False,False
678,training,G031,efda46f30d9e2c8196de5e65ca0fc73215ca7cbccec5e48a4aaf84d76e361465,LNP_ML,generic_cell,True,False,False,False,False,False
679,training,G031,efda46f30d9e2c8196de5e65ca0fc73215ca7cbccec5e48a4aaf84d76e361465,LNP_ML,generic_cell,True,False,False,False,False,False
680,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
681,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
682,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
683,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
684,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
685,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
686,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
687,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
688,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
689,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
690,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
691,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
692,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,liver,False,True,True,True,True,True
693,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
694,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
695,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
696,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
697,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
698,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,liver,False,True,True,True,True,True
699,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
700,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
701,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
702,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
703,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
704,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
705,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
706,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
707,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
708,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
709,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
710,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
711,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
712,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
713,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
714,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
715,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
716,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
717,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
718,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
719,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
720,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
